Data format warnings:
  - Session 0, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 53, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 54, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 55, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 56, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 57, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 58, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 59, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 60, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 61, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
Number of sessions: 62
Total number of trials: 2418
Number of trials per session: [39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]
Number of subjects: 2
Number of brain regions: 1
Number of sessions per subject:
  Subject QLAK-CA1-08: 31 sessions
  Subject QLAK-CA1-30: 31 sessions
Input dimension: 9
Output dimension: 1
Summary statistics (across all sessions):
  T: mean: 1800.00, median: 1800.00, min: 1800, max: 1800
  n_neurons: mean: 297.47', min: 153, max: 422
  Input range:
    blocked_partition_0: [0.0, 1.0]
    blocked_partition_1: [0.0, 1.0]
    blocked_partition_2: [0.0, 1.0]
    blocked_partition_3: [0.0, 1.0]
    blocked_partition_4: [0.0, 1.0]
    blocked_partition_5: [0.0, 1.0]
    blocked_partition_6: [0.0, 1.0]
    blocked_partition_7: [0.0, 0.0]
    blocked_partition_8: [0.0, 1.0]
  Output range:
    position_bin_3x3: [0.0, 8.0]
  Unique outputs per dimension (fraction of data):
    position_bin_3x3: {bin_0 (0.085), bin_1 (0.102), bin_2 (0.125), bin_3 (0.069), bin_4 (0.065), bin_5 (0.080), bin_6 (0.105), bin_7 (0.149), bin_8 (0.219)}
  Brain region distribution:
    CA1: 18443 neurons

Per-session statistics:
  Mean T: 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0
  Min T: 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800
